"task","cohort","source","model","conditionalModel","model_prevalence_numerator","model_prevalence_denominator","model_prevalence_estimate","f1","f1_lb_boot","f1_ub_boot","ppv","ppv_lb_boot","ppv_ub_boot","npv","npv_lb_boot","npv_ub_boot","recall","recall_lb_boot","recall_ub_boot","specificity","specificity_lb_boot","specificity_ub_boot","w","w_lb_boot","w_ub_boot","mcc","mcc_lb_boot","mcc_ub_boot","calibrated_f1","calibrated_f1_lb_boot","calibrated_f1_ub_boot","calibrated_precision","calibrated_precision_lb_boot","calibrated_precision_ub_boot","N_val","N_valPos","N_valNeg","N_modelPos_valPos_conditionalPos","N_modelPos_valPos_conditionalNeg","N_modelPos_valNeg_conditionalPos","N_modelPos_valNeg_conditionalNeg","N_modelNeg_valPos_conditionalPos","N_modelNeg_valPos_conditionalNeg","N_modelNeg_valNeg_conditionalPos","N_modelNeg_valNeg_conditionalNeg","BDJ_pos_AD_pos","BDJ_pos_AD_neg","BDJ_neg_AD_pos","BDJ_neg_AD_neg","cohensKappa","cohensKappa_lb_boot","cohensKappa_ub_boot","median_nChar","mean_nChar","N_modelPos","N_modelNeg","ppv_lowerBound_analytical","ppv_upperBound_analytical","npv_lowerBound_analytical","npv_upperBound_analytical","ppv_lowerBound","npv_lowerBound","ppv_upperBound","npv_upperBound","hidden_sort","Task","Cohort","Source","Model","Input","Model prevalence estimate","PPV (LB - UB)","NPV (LB - UB)","PPVc","Recall (Sensitivity)","Specificity","F1","F1c","MCC","Cohen's kappa"
"hgd or crc","ibd","MVP","either_full","llama3_8B",NA,NA,0.197868305760806,0.867103326353601,0.784290358100337,0.943847659444525,0.792134106747371,0.673477125473375,0.917508382027247,0.991379310344828,0.971698113207547,1,0.957746441849441,0.870485215596957,1,0.950821752105282,0.911463400512177,0.982673268937939,0.197868305760806,0.164517544900235,0.235232162570122,0.843727070981341,0.747935776664699,0.934609704279044,0.949616227460782,0.898101973373486,0.986512297607983,0.941622884349792,0.88015601033942,0.982736968401851,237,112,125,109,2,5,5,0,1,0,115,107,3,4,123,0.940658868977358,0.890305123366682,0.982788671023965,4895,5199.82700421941,121,116,0.710291573218368,0.861604632238847,0.952904463773353,0.999781766850937,0.673477125473375,0.952904463773353,0.917508382027247,1,2,"HGD/CRC","IBD","MVP","either_full","Full pathology report","0.198","0.792 (0.67 - 0.92)","0.991 (0.95 - 1.00)","0.942","0.958","0.951","0.867","0.950","0.844","0.941"
"hgd or crc","ibd","MVP","both_full","llama3_8B",NA,NA,0.141005201324766,0.854445703785428,0.774684988109813,0.924725599652315,0.923065345286099,0.822846649177236,0.990828923800486,0.961005413257749,0.933456806532327,0.981543751710763,0.795322334311498,0.684571071511306,0.896226902913443,0.987029081734565,0.967301753407779,0.998498647934258,0.141005201324766,0.122417975232989,0.1648972103158,0.831657387288597,0.739971339076167,0.913112519584659,0.881743609732167,0.809287702840691,0.940507247921938,0.98923591263027,0.969239760474142,0.998873776897109,237,112,125,94,1,3,1,15,2,2,119,107,3,4,123,0.940658868977358,0.890273674749909,0.982789920848159,4895,5199.82700421941,99,138,0.846973020019854,0.964466483739924,0.917473668118957,0.988132757742082,0.822846649177236,0.917473668118957,0.990828923800486,0.988132757742082,2,"HGD/CRC","IBD","MVP","both_full","Full pathology report","0.141","0.923 (0.82 - 0.99)","0.961 (0.92 - 0.99)","0.989","0.795","0.987","0.854","0.882","0.832","0.941"
"hgd or crc","ibd","MVP","BDJ","llama3_8B",NA,NA,0.166166219839142,0.968577002161649,0.928180588591244,0.994211057064356,0.988006883941056,0.968384932653628,1,0.989614815767475,0.973427189117505,0.998891978177684,0.94989658738366,0.877346546483738,0.994708680848035,0.997590751944685,0.993755515894871,1,0.166166219839142,0.146487017337159,0.190878134293146,0.962436586548168,0.915406656073248,0.993039697060922,0.973215184828445,0.933755218552296,0.996885082724277,0.997707470819032,0.993885172078016,1,300,150,150,142,4,2,0,3,1,3,145,145,3,5,147,0.946666666666667,0.906562847608454,0.97997508009968,879.5,1105.92333333333,148,152,0.952038634343354,0.998359240519883,0.953279078027776,0.998402526798388,0.952038634343354,0.953279078027776,1,0.998891978177684,2,"HGD/CRC","IBD","MVP","BDJ","Microscopic exam","0.166","0.988 (0.95 - 1.00)","0.990 (0.95 - 1.00)","0.998","0.950","0.998","0.969","0.973","0.962","0.947"
"hgd or crc","ibd","MVP","AD","llama3_8B",NA,NA,0.177506702412869,0.980970844068056,0.942566502778972,1,0.968056184866334,0.898059689677775,1,0.99878853069961,0.996055710284825,1,0.994234746639089,0.980235769116215,1,0.993144987035437,0.977736255970219,1,0.177506702412869,0.153130291396637,0.206485065496719,0.977058277565942,0.93233478173863,1,0.993601662253888,0.982313819056242,1,0.99296938359549,0.975531971594697,1,300,150,150,144,5,0,1,1,0,5,144,145,3,5,147,0.946666666666667,0.906521255286,0.979964604037202,879.5,1105.92333333333,150,150,0.923927677462653,0.989089813531089,0.975707402833891,1,0.898059689677775,0.975707402833891,1,1,2,"HGD/CRC","IBD","MVP","AD","Microscopic exam","0.178","0.968 (0.90 - 1.00)","0.999 (0.98 - 1.00)","0.993","0.994","0.993","0.981","0.994","0.977","0.947"
"any dysplasia","ibd","MVP","gemma2_9B_SPPO","llama3_8B",252,963,0.261682242990654,0.968626379966008,0.939728531228749,0.994344751984432,0.95701502077341,0.918367346938775,0.993895180023229,0.993262249591363,0.978260869565217,1,0.980522958409977,0.939771670986745,1,0.984893186610367,0.971743135497726,0.997834414552969,0.261682242990654,0.261682242990654,0.261682242990654,0.957816798274083,0.919165874244559,0.992384790993431,0.982572432637257,0.959859670610799,0.997988244664053,0.984630492369768,0.970024290705379,0.997882392961429,300,148,152,146,1,3,1,0,1,1,147,139,12,0,149,0.920039091999467,0.873524451939292,0.960008886914019,744.5,912.58,151,149,0.915521979739931,0.985280546135213,0.963175065629116,0.999830096260884,0.915521979739931,0.963175065629116,0.993895180023229,1,3,"Dysplasia","IBD","MVP","gemma2_9B_SPPO","Microscopic exam","0.262","0.957 (0.92 - 0.99)","0.993 (0.96 - 1.00)","0.985","0.981","0.985","0.969","0.983","0.958","0.920"
"any dysplasia","ibd","MVP","llama3_8B","llama3_8B",242,963,0.251298026998962,0.967019733420916,0.935062021605291,0.993006993006993,0.973333333333333,0.944827586206897,0.993630573248408,0.986666666666667,0.965753424657534,1,0.960787512916735,0.905147131745604,1,0.991010067238753,0.981588446092862,0.99783922783646,0.251298026998962,0.251298026998962,0.251298026998962,0.955889992075065,0.913671369747274,0.990724710854524,0.975777292640557,0.945887108843878,0.997641877143748,0.991242213059442,0.981514728940257,0.997952011830366,300,148,152,146,0,4,0,0,2,0,148,139,12,0,149,0.920039091999467,0.873434585664801,0.96,744.5,912.58,150,150,0.933132123322511,0.992687453601992,0.952666980503664,0.99838117297016,0.933132123322511,0.952666980503664,0.993630573248408,1,3,"Dysplasia","IBD","MVP","llama3_8B","Microscopic exam","0.251","0.973 (0.93 - 0.99)","0.987 (0.95 - 1.00)","0.991","0.961","0.991","0.967","0.976","0.956","0.920"
"any dysplasia","ibd","MVP","llama3.2_3B","llama3_8B",NA,NA,0.179224645205954,0.787833330673603,0.725468100407679,0.844588601302179,0.953455135385685,0.888121981391573,1,0.898027175884144,0.87072180954626,0.922742312823882,0.671235111763746,0.591260231344491,0.750327977138498,0.988809019651547,0.971426087128349,1,0.179224645205954,0.159048485592467,0.200498307597564,0.749677198904689,0.679439457935716,0.814461252015638,0.800978436240468,0.741132404105698,0.854334420251311,0.992895668582385,0.980495793807309,1,300,148,152,102,0,2,1,44,2,2,147,139,12,0,149,0.920039091999467,0.873434585664801,0.959971535314001,744.5,912.58,105,195,0.892365434213939,0.984359707860826,0.846047575812267,0.936217319907332,0.888121981391573,0.846047575812267,1,0.936217319907332,3,"Dysplasia","IBD","MVP","llama3.2_3B","Microscopic exam","0.179","0.953 (0.89 - 1.00)","0.898 (0.85 - 0.94)","0.993","0.671","0.989","0.788","0.801","0.750","0.920"
"any dysplasia","ibd","MVP","gemma2_2B","llama3_8B",NA,NA,0.244458290065767,0.899564409177926,0.851558994549729,0.942366947771642,0.918186452197553,0.84698770639996,0.979166666666667,0.960133042569957,0.938330320457766,0.979051301174199,0.881682710610758,0.81920648474114,0.93767663835668,0.973169508525577,0.946450215332463,0.993443415919473,0.244458290065767,0.222830237192663,0.269174086425113,0.866506416140533,0.80156714795612,0.923978265891703,0.926091618402202,0.890200794248853,0.957231995449663,0.975211413085338,0.94623398003402,0.994368199262729,300,148,152,131,1,3,3,15,1,1,145,139,12,0,149,0.920039091999467,0.873096446700508,0.96,744.5,912.58,138,162,0.861852958377484,0.959537439846228,0.92113178192359,0.986288845938963,0.84698770639996,0.92113178192359,0.979166666666667,0.986288845938963,3,"Dysplasia","IBD","MVP","gemma2_2B","Microscopic exam","0.244","0.918 (0.85 - 0.98)","0.960 (0.92 - 0.99)","0.975","0.882","0.973","0.900","0.926","0.867","0.920"
"any dysplasia","ibd","MVP","llama3_8B_full","llama3_8B",NA,NA,0.244909094109157,0.974752745568109,0.943297432090348,0.99601593625498,0.991304347826087,0.971698113207547,1,0.986164701331615,0.965488173036003,1,0.958744783573967,0.901744448716042,1,0.997148206394983,0.990804594117532,1,0.244909094109157,0.236877307148871,0.251298026998962,0.966620821212466,0.925658539722002,0.994713717382501,0.97763264866131,0.947230361637348,0.998583682791766,0.997279674937,0.991010476204036,1,239,117,122,114,0,1,0,2,1,1,120,114,4,0,121,0.966507847533632,0.932609615113492,0.991631359641444,4577,4849.5690376569,115,124,0.952503053115005,0.999779869380264,0.942951027861353,0.998040695843083,0.952503053115005,0.942951027861353,1,1,3,"Dysplasia","IBD","MVP","llama3_8B_full","Full pathology report","0.245","0.991 (0.95 - 1.00)","0.986 (0.94 - 1.00)","0.997","0.959","0.997","0.975","0.978","0.967","0.967"
"any dysplasia","ibd","MVP","gemma2_9B_SPPO_full","llama3_8B",NA,NA,0.255356002313939,0.971479774661648,0.934454090586708,1,0.967428751105076,0.913361675568961,1,0.991690499579925,0.972972972972973,1,0.975564867496317,0.924495541170671,1,0.988862402955067,0.96875,1,0.255356002313939,0.24521823602318,0.270167216161323,0.961769598695816,0.911898824998401,1,0.982168462058881,0.953383700849913,1,0.988862065298499,0.967049962079462,1,239,117,122,116,0,1,1,0,1,1,119,114,4,0,121,0.966507847533632,0.931986340352874,0.991629645056423,4577,4849.5690376569,118,121,0.91547948470471,0.990688035050409,0.954813885479217,0.999790783806246,0.913361675568961,0.954813885479217,1,1,3,"Dysplasia","IBD","MVP","gemma2_9B_SPPO_full","Full pathology report","0.255","0.967 (0.91 - 1.00)","0.992 (0.95 - 1.00)","0.989","0.976","0.989","0.971","0.982","0.962","0.967"
"any dysplasia","ibd","MVP","either","llama3_8B",254,963,0.263759086188993,0.963574519211255,0.932993376080049,0.993441411364582,0.947244094488189,0.903543307086614,0.993288590604027,0.993243243243243,0.97841726618705,1,0.980477892383349,0.939718325473389,1,0.981326890520516,0.966364558923252,0.997585507892617,0.263759086188993,0.263759086188993,0.263759086188993,0.951086336612305,0.910351773615968,0.991151815559758,0.98064512299172,0.957972105536084,0.997640447400678,0.980812410655629,0.963771020763394,0.997622752133927,300,148,152,146,1,4,1,0,1,0,147,139,12,0,149,0.920039091999467,0.873096446700508,0.96,744.5,912.58,152,148,0.898930262898741,0.97700651228527,0.962930082557027,0.999828948360836,0.898930262898741,0.962930082557027,0.993288590604027,1,3,"Dysplasia","IBD","MVP","either","Microscopic exam","0.264","0.947 (0.90 - 0.99)","0.993 (0.96 - 1.00)","0.981","0.980","0.981","0.964","0.981","0.951","0.920"
"any dysplasia","ibd","MVP","both","llama3_8B",240,963,0.249221183800623,0.970201916813308,0.937662345390896,0.996390538669565,0.979865771812081,0.954838709677419,1,0.986703550023052,0.965131687123388,1,0.960726818352807,0.902987062819152,1,0.993271946909182,0.985039806037114,1,0.249221183800623,0.249221183800623,0.249221183800623,0.960263474037639,0.917056368459031,0.995209604480562,0.976833594524771,0.945788435973146,0.998798942448929,0.993489646018174,0.985170393024604,1,300,148,152,146,0,3,0,0,2,1,148,139,12,0,149,0.920039091999467,0.873524451939292,0.96,744.5,912.58,149,151,0.942288449533963,0.995828434749774,0.952975020703418,0.998391920771407,0.942288449533963,0.952975020703418,1,1,3,"Dysplasia","IBD","MVP","both","Microscopic exam","0.249","0.980 (0.94 - 1.00)","0.987 (0.95 - 1.00)","0.993","0.961","0.993","0.970","0.977","0.960","0.920"
"any dysplasia","ibd","MVP","either_small","llama3_8B",NA,NA,0.25447559709242,0.901608801490487,0.853107015593618,0.944808505718188,0.901792758236078,0.828439419178443,0.969768300177235,0.966338876972077,0.94520774047835,0.983745227787817,0.901424919780279,0.84199492429085,0.952036165654359,0.966473494557747,0.937061845571358,0.990540569403595,0.25447559709242,0.231557260910434,0.28000554883898,0.868015016940281,0.802041419946782,0.9268850472044,0.933330828469213,0.899326217090823,0.96152607055935,0.967578231700029,0.934037475672831,0.991292116655545,300,148,152,134,1,3,4,12,1,1,144,139,12,0,149,0.920039091999467,0.873333333333333,0.959951942330797,744.5,912.58,142,158,0.840114083406185,0.945043452451392,0.927697492175564,0.989646463267774,0.828439419178443,0.927697492175564,0.969768300177235,0.989646463267774,3,"Dysplasia","IBD","MVP","either_small","Microscopic exam","0.254","0.902 (0.83 - 0.97)","0.966 (0.93 - 0.99)","0.968","0.901","0.966","0.902","0.933","0.868","0.920"
"any dysplasia","ibd","MVP","both_small","llama3_8B",NA,NA,0.169207338179301,0.782736539466806,0.720745382555449,0.838951482873733,0.98019801980198,0.948979591836735,1,0.893207119525365,0.866270881094289,0.917506523458333,0.651492902594224,0.571632388081279,0.730409075254353,0.995505033619377,0.988407957190955,1,0.169207338179301,0.150028672835201,0.187678273328338,0.751725563369468,0.689894263795664,0.810189107126425,0.788141083180629,0.727041546830463,0.843285110051951,0.99732657243266,0.992712817259799,1,300,148,152,99,0,2,0,47,2,2,148,139,12,0,149,0.920039091999467,0.873434585664801,0.959987551682746,744.5,912.58,101,199,0.930294910205076,0.997592827090742,0.843220104662363,0.933479968565833,0.930294910205076,0.843220104662363,1,0.933479968565833,3,"Dysplasia","IBD","MVP","both_small","Microscopic exam","0.169","0.980 (0.93 - 1.00)","0.893 (0.84 - 0.93)","0.997","0.651","0.996","0.783","0.788","0.752","0.920"
"any dysplasia","ibd","MVP","either_full","llama3_8B",NA,NA,0.25748564661054,0.967428751105076,0.92952650497547,0.99601593625498,0.959427221119696,0.901394062947954,1,0.991666666666667,0.97296683046683,1,0.975564867496317,0.924933200529395,1,0.98601060935005,0.964357265102811,1,0.25748564661054,0.251298026998962,0.271533215458449,0.956320322211045,0.90528315208869,0.994699857282406,0.980702975379895,0.951500736111417,0.998659220353257,0.985895492629995,0.96163069676545,1,239,117,122,116,0,2,1,0,1,0,119,114,4,0,121,0.966507847533632,0.932390381895332,0.991631359641444,4577,4849.5690376569,119,120,0.904669070262353,0.986218604809877,0.954444486766407,0.999789040521878,0.901394062947954,0.954444486766407,1,1,3,"Dysplasia","IBD","MVP","either_full","Full pathology report","0.257","0.959 (0.90 - 1.00)","0.992 (0.95 - 1.00)","0.986","0.976","0.986","0.967","0.981","0.956","0.967"
"any dysplasia","ibd","MVP","both_full","llama3_8B",NA,NA,0.242779449812556,0.978937931693808,0.94837323376603,1,1,1,1,0.986203612405665,0.965259412478917,1,0.958744783573967,0.901815419944161,1,1,1,1,0.242779449812556,0.233507016237973,0.249319302376923,0.972377277056459,0.933115633058485,1,0.978937931693808,0.94837323376603,1,1,1,1,239,117,122,114,0,0,0,2,1,2,120,114,4,0,121,0.966507847533632,0.932502078101464,0.991631359641444,4577,4849.5690376569,114,125,0.968159345916526,1,0.943397880380245,0.998056418197631,0.968159345916526,0.943397880380245,1,1,3,"Dysplasia","IBD","MVP","both_full","Full pathology report","0.243","1.000 (0.97 - 1.00)","0.986 (0.94 - 1.00)","1.000","0.959","1.000","0.979","0.979","0.972","0.967"
"any dysplasia","ibd","MVP","BDJ","llama3_8B",NA,NA,0.262921426098996,0.983880245608872,0.960094610330883,1,0.968271939756181,0.923251884140875,1,1,1,1,1,1,1,0.988809019651547,0.971911811539552,1,0.262921426098996,0.247924899119781,0.28238180384024,0.978486600575814,0.947523760432183,1,0.99418971230796,0.984616121200378,1,0.988446553464128,0.969698398564849,1,300,148,152,146,2,2,1,0,0,2,147,139,12,0,149,0.920039091999467,0.873333333333333,0.96,744.5,912.58,151,149,0.924420255919572,0.989162646407954,0.97554637509441,1,0.923251884140875,0.97554637509441,1,1,3,"Dysplasia","IBD","MVP","BDJ","Microscopic exam","0.263","0.968 (0.92 - 1.00)","1.000 (0.98 - 1.00)","0.988","1.000","0.989","0.984","0.994","0.978","0.920"
"any dysplasia","ibd","MVP","AD","llama3_8B",NA,NA,0.239501557632399,0.969482976040353,0.947681381624088,0.987267624183715,1,1,1,0.980173685072915,0.967149824230092,0.991509531867802,0.940773372491434,0.900565061876657,0.974855398881879,1,1,1,0.239501557632399,0.222525039419082,0.258755966859923,0.960271473768436,0.933221894505593,0.983118513724414,0.969482976040353,0.947681381624088,0.987267624183715,1,1,1,300,148,152,137,2,0,0,9,0,4,148,139,12,0,149,0.920039091999467,0.873434585664801,0.959987551682746,744.5,912.58,139,161,0.973810355565794,1,0.946512645740259,0.996140707381096,0.973810355565794,0.946512645740259,1,0.996140707381096,3,"Dysplasia","IBD","MVP","AD","Microscopic exam","0.240","1.000 (0.97 - 1.00)","0.980 (0.95 - 1.00)","1.000","0.941","1.000","0.969","0.969","0.960","0.920"
"hgd or crc","ibd","CDW","gemma2_9B_SPPO","llama3_8B",219,1000,0.219,0.951288946415089,0.88434079688779,0.995988538681948,0.940627500823801,0.82248270018359,1,0.989636683738796,0.965693849618085,1,0.96219484484733,0.884911484511285,1,0.98345536165571,0.952202349743176,1,0.219,0.219,0.219,0.93792564643153,0.855225914479181,0.994882550967949,0.972610842164509,0.928597919024043,0.998871890800796,0.98325481891282,0.94531946484551,1,200,99,101,95,3,2,1,0,1,3,95,97,0,3,100,0.97,0.929943955164131,1,698,1044.285,101,99,0.875173563355667,0.977889427590582,0.94500317680057,0.999744297263334,0.82248270018359,0.94500317680057,1,1,2,"HGD/CRC","IBD","CDW","gemma2_9B_SPPO","Microscopic exam","0.219","0.941 (0.82 - 1.00)","0.990 (0.95 - 1.00)","0.983","0.962","0.983","0.951","0.973","0.938","0.970"
"hgd or crc","ibd","CDW","llama3_8B","llama3_8B",186,1000,0.186,0.894095026058797,0.817956709017895,0.963465769739839,0.95,0.903225806451613,0.989473684210526,0.96,0.917525773195876,0.990654205607477,0.844404090604989,0.724506558514319,0.95901309164149,0.988238864860763,0.977544072381308,0.99750250401219,0.186,0.186,0.186,0.870462572126932,0.780324480365362,0.955127889772522,0.911401625295547,0.836224548009282,0.975370997002371,0.989946964980708,0.979340042205927,0.997895873472239,200,99,101,95,0,5,0,0,4,0,96,97,0,3,100,0.97,0.93,1,698,1044.285,100,100,0.887165088894537,0.983568120817948,0.90074284328734,0.988995506013812,0.887165088894537,0.90074284328734,0.989473684210526,0.990654205607477,2,"HGD/CRC","IBD","CDW","llama3_8B","Microscopic exam","0.186","0.950 (0.89 - 0.99)","0.960 (0.90 - 0.99)","0.990","0.844","0.988","0.894","0.911","0.870","0.970"
"hgd or crc","ibd","CDW","either","llama3_8B",223,1000,0.223,0.936873733089895,0.861624719661964,0.98747936158503,0.91322869955157,0.78862709576747,0.983677130044843,0.989583333333333,0.966292134831461,1,0.961775731278963,0.883747806726772,1,0.975452145162186,0.942184892646568,0.995291200836215,0.223,0.223,0.223,0.919859013330975,0.828085046287845,0.984070478348189,0.968067907194575,0.922974724674692,0.996374192354161,0.974442955238191,0.931107082419836,0.995444517077954,200,99,101,95,3,5,1,0,1,0,95,97,0,3,100,0.97,0.93,1,698,1044.285,104,96,0.842072180646751,0.95966298628643,0.943325293011685,0.999736307606449,0.78862709576747,0.943325293011685,0.983677130044843,1,2,"HGD/CRC","IBD","CDW","either","Microscopic exam","0.223","0.913 (0.79 - 0.98)","0.990 (0.94 - 1.00)","0.974","0.962","0.975","0.937","0.968","0.920","0.970"
"hgd or crc","ibd","CDW","both","llama3_8B",182,1000,0.182,0.907556285286565,0.835129151479747,0.975217682518419,0.979381443298969,0.947368421052632,1,0.960195599022005,0.918766528616337,0.990699906313553,0.845546235583168,0.727945178605793,0.95908325911802,0.995245042303448,0.987956156968641,1,0.182,0.182,0.182,0.888812793610656,0.805012410025402,0.969986002298685,0.91465030096425,0.841060759645766,0.977932690738678,0.996055016761963,0.989624953109963,1,200,99,101,95,0,2,0,0,4,3,96,97,0,3,100,0.97,0.930041974815111,1,698,1044.285,97,103,0.927497850073609,0.997493170236183,0.903545521623496,0.989319067210169,0.927497850073609,0.903545521623496,1,0.990699906313553,2,"HGD/CRC","IBD","CDW","both","Microscopic exam","0.182","0.979 (0.93 - 1.00)","0.960 (0.90 - 0.99)","0.996","0.846","0.995","0.908","0.915","0.889","0.970"
"hgd or crc","ibd","CDW","BDJ","llama3_8B",NA,NA,0.19298,0.959526650755768,0.900433974769847,1,1,1,1,0.979827017917771,0.947499019305283,1,0.922202045302494,0.818899415085383,1,1,1,1,0.19298,0.17298,0.22052586922964,0.950577971534378,0.881072706687529,1,0.959526650755768,0.900433974769847,1,1,1,1,200,99,101,95,2,0,0,0,2,5,96,97,0,3,100,0.97,0.929943955164131,1,698,1044.285,97,103,0.962684363091264,1,0.931614068099619,0.997639742062891,0.962684363091264,0.931614068099619,1,1,2,"HGD/CRC","IBD","CDW","BDJ","Microscopic exam","0.193","1.000 (0.96 - 1.00)","0.980 (0.93 - 1.00)","1.000","0.922","1.000","0.960","0.960","0.951","0.970"
"hgd or crc","ibd","CDW","AD","llama3_8B",NA,NA,0.21112,0.995575431752224,0.984821282846418,1,0.99118984463812,0.970096463022508,1,1,1,1,1,1,1,0.997647772972153,0.992326603778299,1,0.21112,0.182388054666703,0.246671289660177,0.99441356642789,0.981287428545466,1,0.998812047895457,0.996035730674397,1,0.99762691490235,0.992102768103009,1,200,99,101,95,4,1,0,0,0,4,96,97,0,3,100,0.97,0.93,1,698,1044.285,100,100,0.945540614607919,0.999746853967023,0.963783307354824,1,0.945540614607919,0.963783307354824,1,1,2,"HGD/CRC","IBD","CDW","AD","Microscopic exam","0.211","0.991 (0.95 - 1.00)","1.000 (0.96 - 1.00)","0.998","1.000","0.998","0.996","0.999","0.994","0.970"
"invasive crc","ibd","CDW","gemma2_9B_SPPO","llama3_8B",186,700,0.265714285714286,0.912839558476125,0.871104172065502,0.966085635587341,0.91578947368421,0.886247877758913,0.990291262135922,0.96718812038434,0.934227592327121,0.991439688715953,0.909908586615501,0.835208741029502,0.97505998111643,0.96945549237267,0.959002227229424,0.996402622436972,0.265714285714286,0.265714285714286,0.265714285714286,0.881168984233605,0.823223554513074,0.953899847431966,0.939280722961578,0.897964351401683,0.976095074081114,0.970612397480705,0.959089906081556,0.996770012562996,200,98,102,93,0,2,2,3,2,2,96,93,1,8,98,0.910053967619428,0.849458048976315,0.96,850,1293.32,97,103,0.843947303197334,0.963719750179837,0.917235057389162,0.993952721469058,0.843947303197334,0.917235057389162,0.990291262135922,0.993952721469058,1,"CRC","IBD","CDW","gemma2_9B_SPPO","Microscopic exam","0.266","0.916 (0.84 - 0.99)","0.967 (0.92 - 0.99)","0.971","0.910","0.969","0.913","0.939","0.881","0.910"
"invasive crc","ibd","CDW","llama3_8B","llama3_8B",1003,3825,0.262222222222222,0.952252858103564,0.906829534653265,0.989583333333333,0.96,0.916666666666667,0.990566037735849,0.98,0.947368421052632,1,0.944629753168779,0.866429200088808,1,0.985700436257877,0.970613075773654,0.996609661340895,0.262222222222222,0.262222222222222,0.262222222222222,0.935152596136618,0.87399262344071,0.98603066559287,0.964969175133305,0.921941256522329,0.996272664097542,0.986203753244952,0.970333123821496,0.996864537386406,200,98,102,96,0,4,0,0,2,0,98,93,1,8,98,0.910053967619428,0.849819783740489,0.96,850,1293.32,100,100,0.90074284328734,0.988995506013812,0.92961606752893,0.997568663176057,0.90074284328734,0.92961606752893,0.990566037735849,1,1,"CRC","IBD","CDW","llama3_8B","Microscopic exam","0.262","0.960 (0.90 - 0.99)","0.980 (0.93 - 1.00)","0.986","0.945","0.986","0.952","0.965","0.935","0.910"
"invasive crc","ibd","CDW","either","llama3_8B",197,700,0.281428571428571,0.892533433364448,0.851621206462217,0.972138416250351,0.847918781725888,0.811875096139056,0.979381443298969,0.979591836734694,0.947368421052632,1,0.942103785008218,0.864474954156292,1,0.942681645038818,0.929987064497874,0.991834056997013,0.281428571428571,0.281428571428571,0.281428571428571,0.855668942069966,0.796520071225573,0.961310832158049,0.940011788270383,0.90186420289224,0.981519032485224,0.937929061750517,0.920257558903779,0.992270312984705,200,98,102,96,0,4,2,0,2,0,96,93,1,8,98,0.910053967619428,0.849094567404427,0.96,850,1293.32,102,98,0.757798863652655,0.907597534869775,0.928217942829897,0.997518850121267,0.757798863652655,0.928217942829897,0.979381443298969,1,1,"CRC","IBD","CDW","either","Microscopic exam","0.281","0.848 (0.76 - 0.98)","0.980 (0.93 - 1.00)","0.938","0.942","0.943","0.893","0.940","0.856","0.910"
"invasive crc","ibd","CDW","both","llama3_8B",174,700,0.248571428571429,0.943075690245502,0.898069451721938,0.980798087380614,0.978947368421053,0.945652173913043,1,0.96787072243346,0.93574141380253,0.991634980988593,0.909739985945186,0.833874488530689,0.975336322869955,0.992856043110085,0.981744390438446,1,0.248571428571429,0.248571428571429,0.248571428571429,0.924442669419243,0.865015550275997,0.97456260398691,0.949808771493913,0.906899270818921,0.984862671264414,0.993569774456802,0.983097115836532,1,200,98,102,93,0,2,0,3,2,2,98,93,1,8,98,0.910053967619428,0.848942598187311,0.96001199640108,850,1293.32,95,105,0.926013452571173,0.997440182013938,0.918768067231607,0.994068678042113,0.926013452571173,0.918768067231607,1,0.994068678042113,1,"CRC","IBD","CDW","both","Microscopic exam","0.249","0.979 (0.93 - 1.00)","0.968 (0.92 - 0.99)","0.994","0.910","0.993","0.943","0.950","0.924","0.910"
"invasive crc","ibd","CDW","BDJ","llama3_8B",NA,NA,0.256,0.979925144607009,0.958026985119161,0.995473080132731,1,1,1,0.985902031063321,0.971491283367237,0.996730068903892,0.960640426951301,0.919435504986395,0.990986961568203,1,1,1,0.256,0.233663366336634,0.281675832998796,0.973189266305801,0.945232148286276,0.993812236923746,0.979925144607009,0.958026985119161,0.995473080132731,1,1,1,200,98,102,92,2,0,0,4,0,4,98,93,1,8,98,0.910053967619428,0.849668518937332,0.960000099990001,850,1293.32,94,106,0.961516649002471,1,0.948556920460116,0.999761181276598,0.961516649002471,0.948556920460116,1,0.999761181276598,1,"CRC","IBD","CDW","BDJ","Microscopic exam","0.256","1.000 (0.96 - 1.00)","0.986 (0.95 - 1.00)","1.000","0.961","1.000","0.980","0.980","0.973","0.910"
"invasive crc","ibd","CDW","AD","llama3_8B",NA,NA,0.279111111111111,0.967253176930596,0.930318846535378,0.994876587368865,0.945382165605096,0.879187614386902,0.991008935137495,0.99636251541307,0.988320377023226,1,0.990160106737825,0.968100592479396,1,0.979217159476491,0.952075366937134,0.996608925874519,0.279111111111111,0.256694989727502,0.307503101825526,0.955461084690142,0.906794454498305,0.993012174150731,0.984210302082581,0.965538470524502,0.99782159647824,0.978331574273437,0.946462864029529,0.99663230860874,200,98,102,95,2,3,1,1,0,1,97,93,1,8,98,0.910053967619428,0.849367342839928,0.96,850,1293.32,101,99,0.875173563355667,0.977889427590582,0.963424255016521,1,0.875173563355667,0.963424255016521,0.991008935137495,1,1,"CRC","IBD","CDW","AD","Microscopic exam","0.279","0.945 (0.88 - 0.99)","0.996 (0.96 - 1.00)","0.978","0.990","0.979","0.967","0.984","0.955","0.910"
